claim_id,assertion_id,content_id,claim_text,assertion_text,claim_classification,support_status,support_type,source_number,source_title,source_excerpt,source_url,article_excerpt,article_section,source_file,spoiler_scope,review_required,notes
CLM-USAIDCIA-P01-024,AST-WRR-USAIDCIA-P01-FB-LONG-001-13,WRR-USAIDCIA-P01-FB-LONG-001,"The July committee included representatives from AID, Defense, CIA, Justice, the White House and State.","The narrower issue is how policymakers assigned coordination, funding, training and covert responsibility—and what each assignment can support.",STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,"FC4 AID Member Henry Rowen DOD Member [name not declassified] CIA Member Robert Amory, Jr. BOB Member Courtney Evans Justice Member RW Komer WH Staff Member U. Alexis Johnson Chairman and State Member",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"The secretary of State would provide general policy guidance on internal-defense matters. AID's administrator, already the coordinator of American aid programs, would provide vigorous leadership across police-assistance programs. The Defense Department would retain programs selected for military handling. An interagency police group would help coordinate the system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-001,AST-WRR-USAIDCIA-P01-IG-REEL-001-01,WRR-USAIDCIA-P01-IG-REEL-001,"NSAM 132 was dated February 19, 1962.",John F. Kennedy did not describe police assistance as an ordinary development program.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","Washington, February 19, 1962. TO The Honorable Fowler Hamilton The Administrator Agency for International Development SUBJECT",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-002,AST-WRR-USAIDCIA-P01-IG-REEL-001-01,WRR-USAIDCIA-P01-IG-REEL-001,Kennedy described police assistance as crucial to countering Communist indirect aggression.,John F. Kennedy did not describe police assistance as an ordinary development program.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","Police assistance programs, including those under the aegis of your agency, are also a crucial element in our response to this challenge",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-003,AST-WRR-USAIDCIA-P01-IG-REEL-001-01,WRR-USAIDCIA-P01-IG-REEL-001,Kennedy said police programs could appear marginal under economic-development criteria.,John F. Kennedy did not describe police assistance as an ordinary development program.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I recognize that such programs may seem marginal in terms of focusing our energies on those key sectors which will contribute most to sustained economic growth. But I regard them as justified on a different though related basis, i.e., that of contributing to internal security and resisting Communist-supported insurgency",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-001,AST-WRR-USAIDCIA-P01-IG-REEL-001-02,WRR-USAIDCIA-P01-IG-REEL-001,"NSAM 132 was dated February 19, 1962.","NSAM 132 was dated February 19, 1962.",DOCUMENTED_FACT,SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","Washington, February 19, 1962. TO The Honorable Fowler Hamilton The Administrator Agency for International Development SUBJECT",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-002,AST-WRR-USAIDCIA-P01-IG-REEL-001-03,WRR-USAIDCIA-P01-IG-REEL-001,Kennedy described police assistance as crucial to countering Communist indirect aggression.,Kennedy described police assistance as crucial to countering Communist indirect aggression.,DOCUMENTED_FACT,SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","Police assistance programs, including those under the aegis of your agency, are also a crucial element in our response to this challenge",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-003,AST-WRR-USAIDCIA-P01-IG-REEL-001-04,WRR-USAIDCIA-P01-IG-REEL-001,Kennedy said police programs could appear marginal under economic-development criteria.,Kennedy said police programs could appear marginal under economic-development criteria.,DOCUMENTED_FACT,SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","I recognize that such programs may seem marginal in terms of focusing our energies on those key sectors which will contribute most to sustained economic growth. But I regard them as justified on a different though related basis, i.e., that of contributing to internal security and resisting Communist-supported insurgency",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-001,AST-WRR-USAIDCIA-P01-IG-REEL-002-01,WRR-USAIDCIA-P01-IG-REEL-002,"NSAM 132 was dated February 19, 1962.","Follow four decisions across 1962, and a police system takes shape in plain sight.",DOCUMENTED_FACT,PARTIALLY_SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","Washington, February 19, 1962. TO The Honorable Fowler Hamilton The Administrator Agency for International Development SUBJECT",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-006,AST-WRR-USAIDCIA-P01-IG-REEL-002-01,WRR-USAIDCIA-P01-IG-REEL-002,"NSAM 162 was dated June 19, 1962.","Follow four decisions across 1962, and a police system takes shape in plain sight.",DOCUMENTED_FACT,PARTIALLY_SUPPORTED,DIRECT,3,NSAM 162,"Washington, June 19, 1962. TO",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"Four months later, NSAM 162 widened the frame. Its subject was the development of American and indigenous police, paramilitary and military resources. Police capacity was being discussed as one component of a larger overseas internal-defense system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-IG-REEL-002-01,WRR-USAIDCIA-P01-IG-REEL-002,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.","Follow four decisions across 1962, and a police system takes shape in plain sight.",DOCUMENTED_FACT,PARTIALLY_SUPPORTED,DIRECT,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-001,AST-WRR-USAIDCIA-P01-IG-REEL-002-02,WRR-USAIDCIA-P01-IG-REEL-002,"NSAM 132 was dated February 19, 1962.","NSAM 132 was dated February 19, 1962.",DOCUMENTED_FACT,SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","Washington, February 19, 1962. TO The Honorable Fowler Hamilton The Administrator Agency for International Development SUBJECT",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-006,AST-WRR-USAIDCIA-P01-IG-REEL-002-03,WRR-USAIDCIA-P01-IG-REEL-002,"NSAM 162 was dated June 19, 1962.","NSAM 162 was dated June 19, 1962.",DOCUMENTED_FACT,SUPPORTED,DIRECT,3,NSAM 162,"Washington, June 19, 1962. TO",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"Four months later, NSAM 162 widened the frame. Its subject was the development of American and indigenous police, paramilitary and military resources. Police capacity was being discussed as one component of a larger overseas internal-defense system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-IG-REEL-002-04,WRR-USAIDCIA-P01-IG-REEL-002,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.","The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.",DOCUMENTED_FACT,SUPPORTED,DIRECT,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-002,AST-WRR-USAIDCIA-P01-IG-REEL-003-01,WRR-USAIDCIA-P01-IG-REEL-003,Kennedy described police assistance as crucial to countering Communist indirect aggression.,Why was a civilian aid agency being assigned a central role in overseas police assistance?,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","Police assistance programs, including those under the aegis of your agency, are also a crucial element in our response to this challenge",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-005,AST-WRR-USAIDCIA-P01-IG-REEL-003-01,WRR-USAIDCIA-P01-IG-REEL-003,Kennedy asked AID to review support for local police forces used for internal security and counterinsurgency.,Why was a civilian aid agency being assigned a central role in overseas police assistance?,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","In sum, I should like AID to review carefully its role in the support of local police forces for internal security and counter- insurgency purposes, and to recommend to me through the Special Group (Counter-Insurgency) what new or renewed emphases are desirable",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,,THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-007,AST-WRR-USAIDCIA-P01-IG-REEL-003-01,WRR-USAIDCIA-P01-IG-REEL-003,"NSAM 162 called for country plans combining military, police, intelligence and psychological measures.",Why was a civilian aid agency being assigned a central role in overseas police assistance?,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,"These plans will include the military, police, intelligence and psychological measures comprising a well rounded internal defense plan and will be consistent with the military, economic, political and social measures constituting the overall country plan",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"Four months later, NSAM 162 widened the frame. Its subject was the development of American and indigenous police, paramilitary and military resources. Police capacity was being discussed as one component of a larger overseas internal-defense system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-002,AST-WRR-USAIDCIA-P01-IG-REEL-003-02,WRR-USAIDCIA-P01-IG-REEL-003,Kennedy described police assistance as crucial to countering Communist indirect aggression.,Kennedy described police assistance as crucial to countering Communist indirect aggression.,DOCUMENTED_FACT,SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","Police assistance programs, including those under the aegis of your agency, are also a crucial element in our response to this challenge",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-005,AST-WRR-USAIDCIA-P01-IG-REEL-003-03,WRR-USAIDCIA-P01-IG-REEL-003,Kennedy asked AID to review support for local police forces used for internal security and counterinsurgency.,Kennedy asked AID to review support for local police forces used for internal security and counterinsurgency.,DOCUMENTED_FACT,SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","In sum, I should like AID to review carefully its role in the support of local police forces for internal security and counter- insurgency purposes, and to recommend to me through the Special Group (Counter-Insurgency) what new or renewed emphases are desirable",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,,THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-007,AST-WRR-USAIDCIA-P01-IG-REEL-003-04,WRR-USAIDCIA-P01-IG-REEL-003,"NSAM 162 called for country plans combining military, police, intelligence and psychological measures.","NSAM 162 called for country plans combining military, police, intelligence and psychological measures.",DOCUMENTED_FACT,SUPPORTED,DIRECT,3,NSAM 162,"These plans will include the military, police, intelligence and psychological measures comprising a well rounded internal defense plan and will be consistent with the military, economic, political and social measures constituting the overall country plan",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"Four months later, NSAM 162 widened the frame. Its subject was the development of American and indigenous police, paramilitary and military resources. Police capacity was being discussed as one component of a larger overseas internal-defense system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-012,AST-WRR-USAIDCIA-P01-IG-CAROUSEL-001-09,WRR-USAIDCIA-P01-IG-CAROUSEL-001,The committee reported that FY1958 AID police programs in 21 countries cost about $14 million.,The aid memo with a national-security problem,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,"in the peak year of FY 1958 the cost of AID programs in 21 countries, involving 690,000 police, totaled only about $14,000,000",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"AID would also create professional capacity that the scattered programs lacked. The committee called for better recruitment and training of American police advisers, more systematic evaluations, faster delivery of equipment and a government-managed international police academy.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-013,AST-WRR-USAIDCIA-P01-IG-CAROUSEL-001-09,WRR-USAIDCIA-P01-IG-CAROUSEL-001,The committee reported that FY1958 Defense police programs cost $5.8 million in five countries.,The aid memo with a national-security problem,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,"In that year, DOD programs ran $5,800,000 in 5 countries",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"The secretary of State would provide general policy guidance on internal-defense matters. AID's administrator, already the coordinator of American aid programs, would provide vigorous leadership across police-assistance programs. The Defense Department would retain programs selected for military handling. An interagency police group would help coordinate the system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-014,AST-WRR-USAIDCIA-P01-IG-CAROUSEL-001-09,WRR-USAIDCIA-P01-IG-CAROUSEL-001,The committee recommended substantially increasing the global police-assistance program.,The aid memo with a national-security problem,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,"AID should envisage very substantial increases in the global level of the FY 1963 program, with further increases in subsequent years where there is a demonstrated need",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"This was administrative reform, certainly. It was also strategy. The proposed academy was supposed to coordinate training with U.S. internal-defense objectives, while the police programs were to receive protection from competition with ordinary economic projects.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-021,AST-WRR-USAIDCIA-P01-IG-CAROUSEL-001-09,WRR-USAIDCIA-P01-IG-CAROUSEL-001,The committee proposed protecting police funds from competition with economic-development projects.,The aid memo with a national-security problem,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,"That, to protect police programs, with their primarily internal defense rationale, from suffering as marginal competitors with primarily economic development projects, AID and the Bureau of the Budget should develop some means of providing the necessary degree of funding autonomy, such as creating a new AID line item for “internal defense” in the FY 1964 budget or funding through the Military Assistance Program though keeping the program in AID",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"The memorandum also ordered AID to study an international police academy under government management. The academy would tighten U.S. control over training and connect it more closely to internal-defense objectives. AID was told to protect police funding, possibly through an “internal defense” budget line or military-assistance funding while leaving the program inside AID.",WHAT THE NEW OFFICE WAS BUILT TO DO,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-012,AST-WRR-USAIDCIA-P01-IG-CAROUSEL-001-10,WRR-USAIDCIA-P01-IG-CAROUSEL-001,The committee reported that FY1958 AID police programs in 21 countries cost about $14 million.,The committee reported that FY1958 AID police programs in 21 countries cost about $14 million.,DOCUMENTED_FACT,SUPPORTED,DIRECT,4,published Foreign Relations memorandum,"in the peak year of FY 1958 the cost of AID programs in 21 countries, involving 690,000 police, totaled only about $14,000,000",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"AID would also create professional capacity that the scattered programs lacked. The committee called for better recruitment and training of American police advisers, more systematic evaluations, faster delivery of equipment and a government-managed international police academy.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-013,AST-WRR-USAIDCIA-P01-IG-CAROUSEL-001-02,WRR-USAIDCIA-P01-IG-CAROUSEL-001,The committee reported that FY1958 Defense police programs cost $5.8 million in five countries.,The committee reported that FY1958 Defense police programs cost $5.8 million in five countries.,DOCUMENTED_FACT,SUPPORTED,DIRECT,4,published Foreign Relations memorandum,"In that year, DOD programs ran $5,800,000 in 5 countries",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"The secretary of State would provide general policy guidance on internal-defense matters. AID's administrator, already the coordinator of American aid programs, would provide vigorous leadership across police-assistance programs. The Defense Department would retain programs selected for military handling. An interagency police group would help coordinate the system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-014,AST-WRR-USAIDCIA-P01-IG-CAROUSEL-001-03,WRR-USAIDCIA-P01-IG-CAROUSEL-001,The committee recommended substantially increasing the global police-assistance program.,The committee recommended substantially increasing the global police-assistance program.,DOCUMENTED_FACT,SUPPORTED,DIRECT,4,published Foreign Relations memorandum,"AID should envisage very substantial increases in the global level of the FY 1963 program, with further increases in subsequent years where there is a demonstrated need",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"This was administrative reform, certainly. It was also strategy. The proposed academy was supposed to coordinate training with U.S. internal-defense objectives, while the police programs were to receive protection from competition with ordinary economic projects.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-021,AST-WRR-USAIDCIA-P01-IG-CAROUSEL-001-04,WRR-USAIDCIA-P01-IG-CAROUSEL-001,The committee proposed protecting police funds from competition with economic-development projects.,The committee proposed protecting police funds from competition with economic-development projects.,DOCUMENTED_FACT,SUPPORTED,DIRECT,4,published Foreign Relations memorandum,"That, to protect police programs, with their primarily internal defense rationale, from suffering as marginal competitors with primarily economic development projects, AID and the Bureau of the Budget should develop some means of providing the necessary degree of funding autonomy, such as creating a new AID line item for “internal defense” in the FY 1964 budget or funding through the Military Assistance Program though keeping the program in AID",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"The memorandum also ordered AID to study an international police academy under government management. The academy would tighten U.S. control over training and connect it more closely to internal-defense objectives. AID was told to protect police funding, possibly through an “internal defense” budget line or military-assistance funding while leaving the program inside AID.",WHAT THE NEW OFFICE WAS BUILT TO DO,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-022,AST-WRR-USAIDCIA-P01-IG-CAROUSEL-001-05,WRR-USAIDCIA-P01-IG-CAROUSEL-001,One proposed funding option was an AID internal-defense budget line for FY1964.,One proposed funding option was an AID internal-defense budget line for FY1964.,DOCUMENTED_FACT,SUPPORTED,DIRECT,4,published Foreign Relations memorandum,creating a new AID line item for “internal defense” in the FY 1964 budget or funding through the Military Assistance Program though keeping the program in AID,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,,WHAT THE NEW OFFICE WAS BUILT TO DO,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-007,AST-WRR-USAIDCIA-P01-IG-IMAGE-001-01,WRR-USAIDCIA-P01-IG-IMAGE-001,"NSAM 162 called for country plans combining military, police, intelligence and psychological measures.","The important connection was administrative, explicit and interagency.",STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,"These plans will include the military, police, intelligence and psychological measures comprising a well rounded internal defense plan and will be consistent with the military, economic, political and social measures constituting the overall country plan",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"Four months later, NSAM 162 widened the frame. Its subject was the development of American and indigenous police, paramilitary and military resources. Police capacity was being discussed as one component of a larger overseas internal-defense system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-008,AST-WRR-USAIDCIA-P01-IG-IMAGE-001-01,WRR-USAIDCIA-P01-IG-IMAGE-001,NSAM 162 directed CIA and AID to maintain personnel with paramilitary skills for crisis areas.,"The important connection was administrative, explicit and interagency.",STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,CIA and AID will take action to insure that adequate qualified personnel with paramilitary skills are available. Periodic reports of progress to achieve this objective will be submitted to the Special Group (Counterinsurgency) by CIA and AID,https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"CIA was not absent from the architecture. The director of Central Intelligence received NSAM 177 alongside State, Defense, Justice and AID. Yet receiving the memorandum is not the same as owning every program it created. To understand CIA's operational role, we need the records that describe actual liaison, training and recruitment—not a slogan imposed on a document.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-009,AST-WRR-USAIDCIA-P01-IG-IMAGE-001-01,WRR-USAIDCIA-P01-IG-IMAGE-001,NSAM 162 directed CIA to expand training and support for indigenous intelligence organizations.,"The important connection was administrative, explicit and interagency.",STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,"Therefore, the CIA will expand its present training and support efforts to achieve needed improvements in indigenous intelligence organizations and that other U.S. agencies contribute to this CIA coordinated program",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"CIA was not absent from the architecture. The director of Central Intelligence received NSAM 177 alongside State, Defense, Justice and AID. Yet receiving the memorandum is not the same as owning every program it created. To understand CIA's operational role, we need the records that describe actual liaison, training and recruitment—not a slogan imposed on a document.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
